datetime,temp_c,dewpoint_c,wind_speed,wind_dir,precip_mm
2023-08-07 11:00:00,32.2,18.8,3.0,263.0,1.61
2023-08-07 12:00:00,31.8,23.1,3.34,239.8,0.0
2023-08-07 13:00:00,29.9,18.2,6.16,267.6,0.0
2023-08-07 14:00:00,31.0,23.0,4.4,48.3,0.0
2023-08-07 15:00:00,27.4,12.7,2.15,252.8,0.0
2023-08-07 16:00:00,29.7,16.5,3.25,4.3,0.0
2023-08-07 17:00:00,23.8,12.0,2.91,338.8,0.11
2023-08-07 18:00:00,22.6,14.1,2.15,325.2,0.0
2023-08-07 19:00:00,,17.7,3.18,279.6,0.0
2023-08-07 20:00:00,19.0,10.5,1.55,339.3,0.0
2023-08-07 21:00:00,18.2,7.4,4.47,215.2,0.0
2023-08-07 22:00:00,15.5,6.9,5.78,246.2,0.0
2023-08-07 23:00:00,19.0,,3.37,246.1,0.0
2023-08-08 00:00:00,15.7,7.3,6.32,303.6,2.01
2023-08-08 01:00:00,16.4,2.1,1.79,267.0,0.0
2023-08-08 02:00:00,14.6,1.7,3.94,234.2,1.06
2023-08-08 03:00:00,20.5,12.5,2.65,309.4,0.0
2023-08-08 04:00:00,16.6,5.3,4.1,317.5,0.0
2023-08-08 05:00:00,25.2,18.0,5.05,189.0,0.0
2023-08-08 06:00:00,23.5,12.6,2.36,220.0,0.0
2023-08-08 07:00:00,20.2,13.0,3.96,262.8,0.0
2023-08-08 08:00:00,27.6,21.2,5.4,18.6,0.0
2023-08-08 09:00:00,24.2,14.0,1.4,229.5,0.0
2023-08-08 10:00:00,31.1,16.5,7.54,236.3,0.0
2023-08-08 11:00:00,33.2,23.1,2.07,173.3,0.0
2023-08-08 12:00:00,28.1,15.8,4.23,16.0,0.0
2023-08-08 13:00:00,28.3,16.6,4.63,56.8,0.0
2023-08-08 14:00:00,29.4,22.3,7.93,212.4,0.0
2023-08-08 15:00:00,29.6,23.2,5.17,65.5,0.0
2023-08-08 16:00:00,28.3,13.6,2.82,290.5,0.0
2023-08-08 17:00:00,23.0,9.6,4.16,262.0,0.0
2023-08-08 18:00:00,21.8,9.9,2.21,302.6,0.0
2023-08-08 19:00:00,16.7,2.2,2.3,211.9,0.0
2023-08-08 20:00:00,,6.5,5.22,334.7,0.0
2023-08-08 21:00:00,17.4,7.8,8.16,225.7,0.0
2023-08-08 22:00:00,18.0,9.9,2.46,193.6,0.0
2023-08-08 23:00:00,18.0,4.3,1.47,294.5,0.0
2023-08-09 00:00:00,17.3,8.5,6.52,197.1,0.0
2023-08-09 01:00:00,15.5,5.2,4.35,6.8,0.0
2023-08-09 02:00:00,15.2,0.7,4.23,232.0,0.0
2023-08-09 03:00:00,16.9,2.2,4.47,307.9,0.0
2023-08-09 04:00:00,18.7,12.5,0.93,225.9,0.0
2023-08-09 05:00:00,23.4,11.5,2.46,269.1,0.0
2023-08-09 06:00:00,24.4,9.5,3.61,269.8,7.34
2023-08-09 07:00:00,28.1,21.4,1.1,195.5,0.0
2023-08-09 08:00:00,28.4,18.8,5.18,299.5,0.0
2023-08-09 09:00:00,26.3,21.3,6.87,38.1,0.0
2023-08-09 10:00:00,27.0,14.0,3.22,323.1,0.0
2023-08-09 11:00:00,30.9,24.4,6.06,222.8,0.0
2023-08-09 12:00:00,29.6,23.4,4.87,237.8,0.0
2023-08-09 13:00:00,33.3,24.6,4.51,307.4,0.0
2023-08-09 14:00:00,29.6,20.7,3.93,185.6,0.0
2023-08-09 15:00:00,29.8,21.1,0.46,249.0,0.0
2023-08-09 16:00:00,27.3,12.4,5.32,275.3,0.0
2023-08-09 17:00:00,23.1,14.2,8.38,296.6,0.0
2023-08-09 18:00:00,22.0,12.7,6.12,306.9,0.0
2023-08-09 19:00:00,21.9,16.8,7.4,301.8,0.0
2023-08-09 20:00:00,15.2,0.8,5.85,322.1,0.0
2023-08-09 21:00:00,15.5,0.6,6.35,65.6,0.0
2023-08-09 22:00:00,19.9,9.9,2.43,51.3,0.0
2023-08-09 23:00:00,17.2,4.5,2.72,300.1,0.0
2023-08-10 00:00:00,12.1,1.5,2.57,284.1,0.0
2023-08-10 01:00:00,18.4,9.6,1.74,265.5,0.0
2023-08-10 02:00:00,11.3,1.2,5.93,208.0,0.0
2023-08-10 03:00:00,21.1,9.1,3.94,315.1,0.0
2023-08-10 04:00:00,22.9,9.9,9.16,295.7,0.0
2023-08-10 05:00:00,24.5,13.2,3.32,273.7,0.0
2023-08-10 06:00:00,24.6,15.1,4.46,253.6,0.0
2023-08-10 07:00:00,26.2,19.1,2.54,311.9,0.0
2023-08-10 08:00:00,24.7,19.5,5.54,348.9,0.0
2023-08-10 09:00:00,29.2,15.8,3.1,211.7,0.0
2023-08-10 10:00:00,27.7,16.1,1.7,333.0,0.0
2023-08-10 11:00:00,29.0,22.8,8.24,305.0,0.0
2023-08-10 12:00:00,27.1,21.3,2.07,204.5,0.0
2023-08-10 13:00:00,32.9,18.2,5.98,158.7,0.0
2023-08-10 14:00:00,28.4,20.1,3.15,202.1,0.0
2023-08-10 15:00:00,24.0,11.6,6.06,303.6,0.0
2023-08-10 16:00:00,24.9,15.0,4.52,343.8,0.0
2023-08-10 17:00:00,23.2,14.9,3.64,216.4,0.0
2023-08-10 18:00:00,23.0,13.8,4.5,323.3,0.0
2023-08-10 19:00:00,21.7,9.8,4.56,216.7,0.0
2023-08-10 20:00:00,17.1,5.0,4.16,241.8,0.0
2023-08-10 21:00:00,20.5,8.2,2.09,264.0,0.0
2023-08-10 22:00:00,18.4,4.9,5.27,309.9,1.34
2023-08-10 23:00:00,14.9,8.7,4.42,278.7,0.0
2023-08-11 00:00:00,15.3,9.9,4.68,256.9,0.0
2023-08-11 01:00:00,17.1,6.3,3.95,301.1,0.0
2023-08-11 02:00:00,17.8,7.4,5.63,114.5,0.0
2023-08-11 03:00:00,17.3,3.0,1.32,300.6,0.0
2023-08-11 04:00:00,18.9,10.9,1.63,272.7,0.0
2023-08-11 05:00:00,17.2,4.8,4.58,319.0,0.0
2023-08-11 06:00:00,23.3,11.5,4.4,180.4,0.0
2023-08-11 07:00:00,21.0,,4.34,284.6,0.0
2023-08-11 08:00:00,28.3,13.4,8.17,289.3,0.0
2023-08-11 09:00:00,27.2,15.5,3.7,260.7,0.0
2023-08-11 10:00:00,27.8,14.2,1.1,239.7,1.57
2023-08-11 11:00:00,33.3,27.1,6.33,267.4,0.0
2023-08-11 12:00:00,25.7,19.8,2.99,218.8,0.0
2023-08-11 13:00:00,27.6,21.3,3.27,10.0,0.0
2023-08-11 14:00:00,30.4,16.4,3.37,300.1,0.0
2023-08-11 15:00:00,28.9,15.4,3.36,239.2,0.0
2023-08-11 16:00:00,28.2,16.0,0.64,307.2,0.0
2023-08-11 17:00:00,25.6,17.1,6.11,320.0,0.0
2023-08-11 18:00:00,24.3,19.2,4.69,359.1,0.0
2023-08-11 19:00:00,19.3,8.0,5.45,255.3,0.0
2023-08-11 20:00:00,16.1,5.3,5.67,315.1,0.0
2023-08-11 21:00:00,14.5,7.4,1.19,290.3,0.0
2023-08-11 22:00:00,16.8,10.5,2.57,2.0,0.0
2023-08-11 23:00:00,16.0,3.9,3.84,12.7,0.0
2023-08-12 00:00:00,18.7,11.7,0.46,247.7,0.0
2023-08-12 01:00:00,14.5,5.1,1.95,232.8,0.0
2023-08-12 02:00:00,14.6,4.0,5.35,329.1,0.0
2023-08-12 03:00:00,20.3,10.0,4.76,304.6,0.0
2023-08-12 04:00:00,17.2,12.1,6.33,334.2,0.0
2023-08-12 05:00:00,21.3,12.8,4.63,298.8,0.0
2023-08-12 06:00:00,20.6,13.1,2.42,204.2,0.0
2023-08-12 07:00:00,22.9,9.0,3.53,16.1,0.0
2023-08-12 08:00:00,29.5,23.7,3.52,303.3,0.0
2023-08-12 09:00:00,24.0,15.5,2.27,219.4,0.0
2023-08-12 10:00:00,28.9,17.6,3.77,260.1,0.0
2023-08-12 11:00:00,31.2,18.8,4.43,276.2,0.0
2023-08-12 12:00:00,26.9,12.2,2.23,307.8,3.58
2023-08-12 13:00:00,28.3,16.5,3.13,110.0,0.0
2023-08-12 14:00:00,27.9,17.9,5.32,5.8,0.0
2023-08-12 15:00:00,25.6,18.7,5.84,258.3,0.0
2023-08-12 16:00:00,24.5,16.7,1.54,313.1,0.0
2023-08-12 17:00:00,27.9,18.6,2.61,211.9,0.0
2023-08-12 18:00:00,21.2,13.4,3.49,316.7,0.0
2023-08-12 19:00:00,21.3,12.8,4.98,271.7,0.0
2023-08-12 20:00:00,18.7,12.8,1.96,350.9,0.0
2023-08-12 21:00:00,18.9,7.6,2.86,290.3,0.0
2023-08-12 22:00:00,16.4,4.6,2.86,269.0,0.0
2023-08-12 23:00:00,12.7,4.3,2.02,205.2,0.0
2023-08-13 00:00:00,15.9,3.4,2.07,337.3,0.0
2023-08-13 01:00:00,16.6,4.3,3.69,268.6,0.0
2023-08-13 02:00:00,13.6,8.4,5.16,249.5,0.0
2023-08-13 03:00:00,16.8,2.4,2.53,228.0,0.0
2023-08-13 04:00:00,21.9,11.4,1.65,251.8,0.0
2023-08-13 05:00:00,23.8,16.8,4.68,255.0,0.0
2023-08-13 06:00:00,22.7,15.6,3.48,310.3,0.0
2023-08-13 07:00:00,23.5,8.5,5.61,352.3,0.0
2023-08-13 08:00:00,29.3,17.4,3.39,235.9,0.0
2023-08-13 09:00:00,24.0,14.0,3.41,290.4,0.0
2023-08-13 10:00:00,24.3,11.7,5.68,315.5,0.0
2023-08-13 11:00:00,29.9,18.5,3.37,258.1,0.0
2023-08-13 12:00:00,24.9,13.5,6.26,295.5,0.0
2023-08-13 13:00:00,30.0,24.6,0.9,248.4,0.0
2023-08-13 14:00:00,29.8,15.3,6.94,250.2,0.0
2023-08-13 15:00:00,29.0,18.8,1.66,224.8,0.0
2023-08-13 16:00:00,24.6,13.6,3.38,200.7,0.0
2023-08-13 17:00:00,28.4,14.2,5.04,285.7,0.0
2023-08-13 18:00:00,22.0,15.8,3.19,309.1,0.0
2023-08-13 19:00:00,17.0,11.0,3.64,327.5,0.0
2023-08-13 20:00:00,20.9,7.3,7.72,313.3,0.0
2023-08-13 21:00:00,18.0,7.0,6.76,237.9,0.0
2023-08-13 22:00:00,14.0,-0.3,5.26,308.6,0.0
2023-08-13 23:00:00,17.6,9.8,2.8,268.8,0.0
2023-08-14 00:00:00,18.0,5.0,1.04,0.4,0.0
2023-08-14 01:00:00,14.1,1.0,1.4,345.2,0.0
2023-08-14 02:00:00,16.2,1.9,3.02,25.2,0.0
2023-08-14 03:00:00,14.2,4.4,5.29,245.0,0.0
2023-08-14 04:00:00,18.3,13.0,3.86,160.2,0.0
2023-08-14 05:00:00,20.3,8.5,3.0,264.1,0.0
2023-08-14 06:00:00,24.0,15.6,7.64,254.1,0.55
2023-08-14 07:00:00,24.9,16.7,3.23,166.9,0.0
2023-08-14 08:00:00,26.0,11.4,4.17,315.6,0.0
2023-08-14 09:00:00,27.5,21.8,4.36,190.1,0.97
2023-08-14 10:00:00,26.7,20.1,3.73,211.8,0.0
2023-08-14 11:00:00,32.0,19.0,1.78,320.1,0.0
2023-08-14 12:00:00,31.2,23.6,0.69,248.3,0.0
2023-08-14 13:00:00,25.0,13.7,4.27,213.4,0.0
2023-08-14 14:00:00,29.7,22.8,7.62,50.6,0.0
2023-08-14 15:00:00,27.7,18.7,3.63,50.0,0.0
2023-08-14 16:00:00,23.0,9.3,3.65,217.7,0.0
2023-08-14 17:00:00,27.0,20.9,1.8,353.8,0.0
2023-08-14 18:00:00,25.5,19.0,3.53,227.9,0.0
2023-08-14 19:00:00,18.2,8.7,4.36,227.3,0.68
2023-08-14 20:00:00,14.5,3.2,6.94,237.4,0.0
2023-08-14 21:00:00,21.3,12.5,1.66,262.1,0.0
2023-08-14 22:00:00,15.5,5.7,7.56,331.8,0.83
2023-08-14 23:00:00,16.6,9.2,5.63,244.4,0.0
2023-08-15 00:00:00,12.4,2.8,2.52,240.8,0.0
2023-08-15 01:00:00,18.0,5.0,3.26,323.3,0.0
2023-08-15 02:00:00,18.4,6.0,5.81,274.3,0.0
2023-08-15 03:00:00,16.6,5.9,4.84,235.2,0.0
2023-08-15 04:00:00,21.4,11.5,3.97,314.1,0.0
2023-08-15 05:00:00,19.6,5.1,6.07,332.4,0.0
2023-08-15 06:00:00,21.2,10.4,5.15,270.9,0.0
2023-08-15 07:00:00,24.2,10.8,1.47,311.5,0.0
2023-08-15 08:00:00,26.1,19.2,5.28,279.6,0.0
2023-08-15 09:00:00,28.7,20.0,7.41,248.4,0.0
2023-08-15 10:00:00,28.6,18.0,5.09,277.3,0.0
2023-08-15 11:00:00,28.5,13.5,2.96,256.4,0.0
2023-08-15 12:00:00,28.8,20.9,6.66,314.1,0.0
2023-08-15 13:00:00,32.8,27.3,3.68,313.4,0.0
2023-08-15 14:00:00,28.8,19.0,8.62,335.3,0.0
2023-08-15 15:00:00,26.8,12.1,2.27,227.8,0.0
2023-08-15 16:00:00,23.1,10.6,1.2,334.3,0.0
2023-08-15 17:00:00,21.8,7.0,4.49,316.2,0.0
2023-08-15 18:00:00,24.6,10.6,2.07,275.9,2.64
2023-08-15 19:00:00,23.1,14.9,7.03,284.6,0.0
2023-08-15 20:00:00,18.6,5.6,1.09,334.2,0.0
2023-08-15 21:00:00,18.1,7.4,7.4,271.0,0.0
2023-08-15 22:00:00,17.0,3.8,8.82,201.1,0.0
2023-08-15 23:00:00,14.6,-0.3,0.6,285.8,0.0
2023-08-16 00:00:00,16.6,5.4,3.76,178.7,0.0
2023-08-16 01:00:00,16.8,4.8,1.04,287.1,0.0
2023-08-16 02:00:00,20.1,14.8,1.88,198.2,0.0
2023-08-16 03:00:00,17.6,5.6,2.56,155.9,0.0
2023-08-16 04:00:00,19.8,5.4,1.72,258.0,0.0
2023-08-16 05:00:00,23.6,14.0,6.68,245.3,0.0
2023-08-16 06:00:00,22.0,7.2,0.54,280.4,0.0
2023-08-16 07:00:00,26.5,17.7,4.14,295.5,0.0
2023-08-16 08:00:00,23.6,13.8,4.07,220.3,0.0
2023-08-16 09:00:00,28.9,15.5,6.88,204.7,0.0
2023-08-16 10:00:00,29.0,15.7,6.18,,0.0
2023-08-16 11:00:00,31.9,21.4,2.4,354.7,0.0
2023-08-16 12:00:00,26.2,13.7,3.07,186.5,0.0
2023-08-16 13:00:00,28.9,19.5,4.02,164.5,0.0
2023-08-16 14:00:00,28.8,17.6,5.37,335.5,0.0
2023-08-16 15:00:00,31.2,23.1,1.48,201.9,0.0
2023-08-16 16:00:00,26.5,18.6,1.96,280.4,0.0
2023-08-16 17:00:00,24.5,18.3,2.68,186.7,0.0
2023-08-16 18:00:00,18.9,7.6,1.38,263.4,0.0
2023-08-16 19:00:00,23.0,10.3,4.38,56.8,0.0
2023-08-16 20:00:00,17.5,12.1,2.1,271.7,0.0
2023-08-16 21:00:00,17.0,7.8,2.23,52.5,0.0
2023-08-16 22:00:00,18.8,8.1,4.33,280.9,0.0
2023-08-16 23:00:00,15.1,4.2,3.73,343.7,0.0
2023-08-17 00:00:00,17.9,8.8,5.85,67.0,0.0
2023-08-17 01:00:00,16.0,5.2,3.0,231.5,0.0
2023-08-17 02:00:00,18.5,12.5,3.45,174.4,0.0
2023-08-17 03:00:00,17.2,11.7,3.16,135.5,0.0
2023-08-17 04:00:00,23.6,13.7,5.27,190.8,0.0
2023-08-17 05:00:00,17.5,5.2,3.4,120.0,0.0
2023-08-17 06:00:00,23.3,8.4,2.24,196.8,0.0
2023-08-17 07:00:00,23.4,17.8,2.54,239.5,4.83
2023-08-17 08:00:00,27.9,14.6,2.67,334.6,0.0
2023-08-17 09:00:00,28.7,18.9,3.59,132.9,0.0
2023-08-17 10:00:00,27.8,17.3,5.26,280.6,0.0
2023-08-17 11:00:00,29.2,22.2,5.23,255.4,0.0
2023-08-17 12:00:00,31.7,26.1,5.06,333.7,0.0
2023-08-17 13:00:00,30.4,18.4,4.47,46.5,0.0
2023-08-17 14:00:00,27.9,13.5,2.5,223.9,0.0
2023-08-17 15:00:00,27.9,20.6,8.51,345.8,0.0
2023-08-17 16:00:00,25.2,19.1,3.19,254.3,0.0
2023-08-17 17:00:00,28.5,15.3,4.24,326.5,0.0
2023-08-17 18:00:00,24.7,17.0,5.28,266.2,0.0
2023-08-17 19:00:00,17.0,3.4,0.21,265.3,0.0
2023-08-17 20:00:00,18.2,11.0,4.8,216.1,0.0
2023-08-17 21:00:00,16.5,6.3,1.33,282.2,0.0
2023-08-17 22:00:00,16.7,4.6,6.06,233.8,0.0
2023-08-17 23:00:00,16.0,3.4,3.07,278.8,0.0
2023-08-18 00:00:00,13.3,-0.6,4.09,225.4,0.0
2023-08-18 01:00:00,15.5,3.8,1.59,237.4,0.0
2023-08-18 02:00:00,19.4,13.5,4.92,29.8,0.0
2023-08-18 03:00:00,18.3,10.2,2.13,209.0,0.0
2023-08-18 04:00:00,18.3,10.1,3.55,269.4,0.0
2023-08-18 05:00:00,19.1,6.6,5.03,229.6,0.0
2023-08-18 06:00:00,19.6,5.1,,206.5,0.0
2023-08-18 07:00:00,20.6,13.8,6.15,253.6,0.0
2023-08-18 08:00:00,24.7,19.7,8.5,296.3,0.0
2023-08-18 09:00:00,26.3,19.0,8.26,231.8,0.0
2023-08-18 10:00:00,26.0,11.7,2.77,270.4,0.0
2023-08-18 11:00:00,28.6,13.7,1.03,224.4,0.0
2023-08-18 12:00:00,29.6,23.9,5.26,310.8,0.0
2023-08-18 13:00:00,27.4,13.2,4.98,272.7,0.0
2023-08-18 14:00:00,29.2,21.6,1.88,291.2,5.08
2023-08-18 15:00:00,26.6,15.0,2.7,329.5,0.0
2023-08-18 16:00:00,26.0,13.0,2.61,268.1,0.0
2023-08-18 17:00:00,22.7,9.8,,294.6,0.0
2023-08-18 18:00:00,20.3,13.6,2.97,291.6,0.0
2023-08-18 19:00:00,17.5,11.9,2.53,259.1,0.0
2023-08-18 20:00:00,17.5,10.3,5.29,295.4,0.0
2023-08-18 21:00:00,15.7,8.8,5.73,291.6,0.0
2023-08-18 22:00:00,14.5,8.8,3.45,303.5,0.0
2023-08-18 23:00:00,15.7,5.8,4.2,286.0,0.0
2023-08-19 00:00:00,17.3,7.4,2.13,256.2,0.0
2023-08-19 01:00:00,17.1,9.6,2.24,312.5,0.0
2023-08-19 02:00:00,12.5,-0.6,3.92,294.5,0.0
2023-08-19 03:00:00,16.8,5.3,5.14,296.0,0.0
2023-08-19 04:00:00,18.7,5.1,4.57,203.7,0.0
2023-08-19 05:00:00,22.2,15.5,4.33,238.0,0.0
2023-08-19 06:00:00,22.2,14.9,5.65,251.7,0.0
2023-08-19 07:00:00,23.8,10.4,3.94,160.9,0.0
2023-08-19 08:00:00,27.2,14.1,2.73,185.4,0.0
2023-08-19 09:00:00,27.1,12.6,5.46,226.7,0.0
2023-08-19 10:00:00,29.9,19.6,2.14,281.6,0.0
2023-08-19 11:00:00,27.9,15.0,0.41,260.0,0.0
2023-08-19 12:00:00,32.7,21.3,5.59,7.0,0.0
2023-08-19 13:00:00,29.4,19.2,4.28,291.0,0.0
2023-08-19 14:00:00,27.8,14.5,3.54,32.0,0.0
2023-08-19 15:00:00,28.4,16.7,1.82,161.0,0.0
2023-08-19 16:00:00,22.9,8.3,5.92,245.3,0.0
2023-08-19 17:00:00,22.6,16.8,1.84,341.7,0.0
2023-08-19 18:00:00,23.5,15.2,4.38,254.4,0.0
2023-08-19 19:00:00,18.1,12.5,3.99,252.7,0.0
2023-08-19 20:00:00,18.8,12.5,4.86,21.7,0.0
2023-08-19 21:00:00,17.8,11.1,1.91,105.0,0.0
2023-08-19 22:00:00,14.5,4.2,3.43,199.3,0.0
2023-08-19 23:00:00,13.5,5.4,5.45,157.7,0.0
2023-08-20 00:00:00,13.2,4.6,4.24,276.3,0.0
2023-08-20 01:00:00,12.9,2.3,1.91,209.4,0.0
2023-08-20 02:00:00,18.4,10.9,1.73,334.1,0.0
2023-08-20 03:00:00,18.8,10.8,3.97,311.6,0.0
2023-08-20 04:00:00,17.3,6.3,5.73,309.1,0.0
2023-08-20 05:00:00,17.8,11.7,1.75,238.6,0.0
2023-08-20 06:00:00,20.0,11.8,6.93,353.1,7.6
2023-08-20 07:00:00,24.1,18.3,3.17,246.5,0.0
2023-08-20 08:00:00,24.1,14.0,4.9,231.3,0.0
2023-08-20 09:00:00,30.6,18.5,2.12,291.2,0.0
2023-08-20 10:00:00,22.0,7.6,3.04,182.0,0.0
2023-08-20 11:00:00,25.9,14.0,2.85,249.6,0.0
2023-08-20 12:00:00,27.5,22.2,3.98,355.2,0.0
2023-08-20 13:00:00,29.6,22.7,5.36,180.9,0.0
2023-08-20 14:00:00,32.8,23.3,0.48,223.3,0.0
2023-08-20 15:00:00,26.3,12.2,4.13,309.2,0.0
2023-08-20 16:00:00,24.8,15.8,4.25,354.3,0.0
2023-08-20 17:00:00,21.8,7.4,3.77,26.0,0.0
2023-08-20 18:00:00,21.8,9.1,2.75,273.3,0.0
2023-08-20 19:00:00,20.2,12.8,2.1,206.6,0.0
2023-08-20 20:00:00,19.3,12.8,4.62,322.1,0.0
2023-08-20 21:00:00,14.1,8.0,7.53,300.1,0.0
2023-08-20 22:00:00,14.4,3.4,2.58,217.9,0.0
2023-08-20 23:00:00,15.7,9.2,4.05,332.8,0.0
2023-08-21 00:00:00,15.4,1.7,7.55,147.5,0.0
2023-08-21 01:00:00,16.8,10.5,3.01,290.9,0.26
2023-08-21 02:00:00,16.8,8.6,5.28,314.0,0.0
2023-08-21 03:00:00,15.3,0.7,5.56,276.0,0.0
2023-08-21 04:00:00,17.2,3.2,7.4,307.0,0.0
2023-08-21 05:00:00,18.7,11.1,2.45,239.6,0.0
2023-08-21 06:00:00,21.0,13.2,0.12,165.0,0.0
2023-08-21 07:00:00,21.8,8.0,7.18,291.9,0.0
2023-08-21 08:00:00,24.6,18.0,3.02,256.1,0.0
2023-08-21 09:00:00,30.2,19.0,1.47,283.3,0.0
2023-08-21 10:00:00,27.7,22.1,4.63,108.1,0.0
2023-08-21 11:00:00,28.8,20.5,6.9,225.0,0.0
2023-08-21 12:00:00,32.4,25.2,2.2,329.5,0.0
2023-08-21 13:00:00,29.1,23.4,2.5,268.1,0.0
2023-08-21 14:00:00,29.3,18.4,1.71,287.3,0.0
2023-08-21 15:00:00,27.6,17.9,4.47,350.5,0.0
2023-08-21 16:00:00,25.2,13.5,3.07,273.7,0.0
2023-08-21 17:00:00,21.3,12.4,3.54,227.5,0.0
2023-08-21 18:00:00,19.9,10.2,3.07,6.9,0.0
2023-08-21 19:00:00,21.8,15.3,4.84,256.9,0.0
2023-08-21 20:00:00,17.4,8.3,7.91,172.8,0.0
2023-08-21 21:00:00,17.2,3.0,2.79,288.4,0.0
2023-08-21 22:00:00,15.6,1.6,3.2,186.6,0.0
2023-08-21 23:00:00,15.2,0.8,0.63,10.9,0.0
2023-08-22 00:00:00,13.7,6.1,4.34,231.2,0.0
2023-08-22 01:00:00,16.8,4.0,1.52,216.1,0.0
2023-08-22 02:00:00,12.6,4.1,4.68,33.4,0.0
2023-08-22 03:00:00,16.7,6.1,2.22,160.6,0.0
2023-08-22 04:00:00,17.7,3.7,6.02,305.2,0.0
2023-08-22 05:00:00,23.2,12.4,1.88,259.3,0.0
2023-08-22 06:00:00,19.7,5.8,7.48,181.9,0.0
2023-08-22 07:00:00,,12.2,2.04,212.0,0.0
2023-08-22 08:00:00,22.4,13.9,8.69,281.4,0.0
2023-08-22 09:00:00,23.6,14.7,2.02,151.2,0.0
2023-08-22 10:00:00,27.4,13.6,4.07,157.7,0.0
2023-08-22 11:00:00,27.2,16.7,3.9,37.0,0.0
2023-08-22 12:00:00,31.0,16.4,3.44,24.4,0.0
2023-08-22 13:00:00,30.6,21.9,2.89,336.0,0.0
2023-08-22 14:00:00,26.7,20.8,3.63,183.4,0.0
2023-08-22 15:00:00,26.2,18.3,2.8,8.9,0.0
2023-08-22 16:00:00,25.3,14.4,5.01,201.7,0.0
2023-08-22 17:00:00,22.9,14.7,0.72,297.5,0.0
2023-08-22 18:00:00,24.7,15.8,1.73,22.1,0.0
2023-08-22 19:00:00,19.4,14.3,2.06,171.4,0.0
2023-08-22 20:00:00,17.7,8.9,3.63,346.2,0.0
2023-08-22 21:00:00,18.6,10.9,2.29,291.9,0.0
2023-08-22 22:00:00,16.0,4.0,2.93,244.5,0.0
2023-08-22 23:00:00,12.2,-1.7,1.29,250.5,0.0
2023-08-23 00:00:00,18.7,4.3,2.32,259.8,0.0
2023-08-23 01:00:00,17.8,3.4,6.47,27.7,0.0
2023-08-23 02:00:00,16.4,6.5,5.8,270.1,0.0
2023-08-23 03:00:00,12.7,-0.6,3.69,181.6,0.0
2023-08-23 04:00:00,17.6,6.2,4.98,78.4,0.0
2023-08-23 05:00:00,19.4,5.5,5.19,290.0,0.0
2023-08-23 06:00:00,20.9,10.0,3.71,310.4,0.0
2023-08-23 07:00:00,23.3,16.8,3.17,284.5,0.0
2023-08-23 08:00:00,25.8,14.3,3.79,103.2,0.0
2023-08-23 09:00:00,23.6,8.7,2.77,252.2,0.0
2023-08-23 10:00:00,32.5,20.5,2.36,270.0,0.0
2023-08-23 11:00:00,31.7,19.4,0.78,26.6,0.0
2023-08-23 12:00:00,28.0,13.8,4.03,351.8,0.0
2023-08-23 13:00:00,29.6,23.0,1.97,179.7,0.0
2023-08-23 14:00:00,29.2,17.7,1.49,278.1,0.0
2023-08-23 15:00:00,26.8,15.0,3.21,262.9,0.0
2023-08-23 16:00:00,24.1,14.2,3.48,286.4,0.0
2023-08-23 17:00:00,18.9,6.7,3.04,195.2,0.0
2023-08-23 18:00:00,20.3,9.9,5.07,266.0,0.0
2023-08-23 19:00:00,19.3,10.0,5.35,250.9,0.0
2023-08-23 20:00:00,19.5,14.0,,320.0,0.31
2023-08-23 21:00:00,18.9,4.9,4.84,179.0,0.0
2023-08-23 22:00:00,14.1,5.7,9.6,161.2,0.0
2023-08-23 23:00:00,15.9,8.6,5.39,212.6,0.0
2023-08-24 00:00:00,13.1,-0.9,3.38,314.1,0.0
2023-08-24 01:00:00,15.7,10.5,7.18,214.7,2.55
2023-08-24 02:00:00,15.7,2.3,3.72,207.2,0.0
2023-08-24 03:00:00,16.9,3.7,4.85,249.7,0.0
2023-08-24 04:00:00,20.1,6.6,3.47,285.9,0.0
2023-08-24 05:00:00,21.1,6.4,2.17,202.7,0.0
2023-08-24 06:00:00,24.5,12.6,3.43,242.7,0.0
2023-08-24 07:00:00,22.6,14.8,2.63,251.0,0.0
2023-08-24 08:00:00,28.8,23.0,1.41,275.1,0.0
2023-08-24 09:00:00,27.3,13.7,2.36,236.6,0.0
2023-08-24 10:00:00,27.1,15.5,6.01,275.9,0.0
2023-08-24 11:00:00,25.4,,4.42,220.5,0.0
2023-08-24 12:00:00,27.1,16.9,2.79,258.2,0.0
2023-08-24 13:00:00,26.6,19.6,3.34,242.3,4.31
2023-08-24 14:00:00,28.1,20.8,1.89,221.2,0.0
2023-08-24 15:00:00,28.2,21.5,1.16,244.1,0.0
2023-08-24 16:00:00,23.3,9.2,8.79,43.8,0.0
2023-08-24 17:00:00,24.4,11.9,4.16,215.8,0.0
2023-08-24 18:00:00,24.2,17.7,4.24,282.3,0.0
2023-08-24 19:00:00,17.8,8.2,5.2,276.5,0.0
2023-08-24 20:00:00,19.7,7.6,1.95,258.9,0.0
2023-08-24 21:00:00,11.9,0.9,4.26,306.7,0.0
2023-08-24 22:00:00,17.5,4.1,2.84,221.1,0.0
2023-08-24 23:00:00,17.6,12.0,2.34,265.0,0.0
2023-08-25 00:00:00,16.2,10.3,4.21,276.1,0.0
2023-08-25 01:00:00,11.6,4.5,2.62,354.0,0.0
